"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"
"chr2"	1588941	1589109	169	"*"	277	"SRX199895"	"CTCF"	"RPTEC"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	100573
"chr2"	1588955	1589136	182	"*"	214	"SRX4525850"	"CTCF"	"TTC-1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	100587
"chr2"	1588963	1589144	182	"*"	117	"SRX5234499"	"SMARCA4"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	100595
"chr2"	1588970	1589106	137	"*"	111	"SRX080331"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	100602
"chr2"	1588974	1589110	137	"*"	142	"SRX080390"	"CTCF"	"HRE"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	100606
"chr2"	1588974	1589128	155	"*"	191	"SRX080400"	"CTCF"	"HRE"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	100606
"chr2"	1590387	1590579	193	"*"	168	"SRX1055105"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102019
"chr2"	1590387	1590604	218	"*"	256	"SRX1055111"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102019
"chr2"	1590412	1590609	198	"*"	270	"SRX1055109"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102044
"chr2"	1590747	1590946	200	"*"	88	"SRX3657345"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102379
"chr2"	1590747	1590946	200	"*"	89	"SRX4892334"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102379
"chr2"	1590756	1591124	369	"*"	114	"SRX3657349"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102388
"chr2"	1590756	1591124	369	"*"	114	"SRX4892338"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102388
"chr2"	1590778	1591041	264	"*"	311	"SRX2671523"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102410
"chr2"	1591041	1591461	421	"*"	84	"SRX4892334"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102673
"chr2"	1591041	1591480	440	"*"	90	"SRX3657345"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102673
"chr2"	1591239	1591898	660	"*"	328	"SRX2867680"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102871
"chr2"	1591291	1591886	596	"*"	192	"SRX3657349"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102923
"chr2"	1591298	1591886	589	"*"	168	"SRX4892338"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	102930
"chr2"	1592205	1592671	467	"*"	552	"SRX2867680"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	103837
"chr2"	1592236	1592591	356	"*"	156	"SRX7276677"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	103868
"chr2"	1592282	1592591	310	"*"	372	"SRX1514981"	"GFP"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	103914
"chr2"	1592585	1593162	578	"*"	169	"SRX3636887"	"ZHX2"	"Carcinoma, Renal Cell"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	104217
"chr2"	1592835	1593349	515	"*"	273	"SRX1594218"	"CTCF"	"786-O"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	104467
"chr2"	1592840	1593357	518	"*"	297	"SRX1594217"	"CTCF"	"786-O"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	104472
"chr2"	1593144	1593322	179	"*"	298	"SRX4525850"	"CTCF"	"TTC-1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	104776
"chr2"	1594117	1594315	199	"*"	207	"SRX316366"	"SUMO2"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	105749
"chr2"	1594123	1594334	212	"*"	375	"SRX316367"	"SUMO2"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	105755
"chr2"	1594692	1594952	261	"*"	547	"SRX4525850"	"CTCF"	"TTC-1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	106324
"chr2"	1594934	1595073	140	"*"	152	"SRX1515009"	"GFP"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	106566
"chr2"	1595323	1595488	166	"*"	116	"SRX2513054"	"RUNX1"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	106955
"chr2"	1595336	1595677	342	"*"	91	"SRX3636887"	"ZHX2"	"Carcinoma, Renal Cell"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	106968
"chr2"	1595380	1596437	1058	"*"	202	"SRX5234496"	"SMARCC1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107012
"chr2"	1595557	1596197	641	"*"	802	"SRX5718165"	"RAD21"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107189
"chr2"	1595583	1596167	585	"*"	745	"SRX5718164"	"RAD21"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107215
"chr2"	1595597	1596188	592	"*"	939	"SRX5718163"	"RAD21"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107229
"chr2"	1595607	1596151	545	"*"	318	"SRX5718166"	"RAD21"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107239
"chr2"	1595677	1596045	369	"*"	633	"SRX199894"	"CTCF"	"RPTEC"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107309
"chr2"	1595695	1596027	333	"*"	651	"DRX013190"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107327
"chr2"	1595698	1596102	405	"*"	1000	"SRX4525850"	"CTCF"	"TTC-1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107330
"chr2"	1595711	1596241	531	"*"	198	"SRX4525856"	"SMARCA4"	"TTC-1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107343
"chr2"	1595713	1595996	284	"*"	397	"SRX4958391"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107345
"chr2"	1595717	1596066	350	"*"	668	"SRX4958395"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107349
"chr2"	1595724	1596056	333	"*"	1000	"SRX199895"	"CTCF"	"RPTEC"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107356
"chr2"	1595724	1596360	637	"*"	340	"SRX5234495"	"SMARCA4"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107356
"chr2"	1595727	1595995	269	"*"	288	"SRX1594218"	"CTCF"	"786-O"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107359
"chr2"	1595729	1595981	253	"*"	434	"SRX4958393"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107361
"chr2"	1595738	1596016	279	"*"	482	"SRX4958394"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107370
"chr2"	1595740	1596027	288	"*"	815	"SRX080390"	"CTCF"	"HRE"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107372
"chr2"	1595741	1595992	252	"*"	753	"SRX080400"	"CTCF"	"HRE"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107373
"chr2"	1595746	1595959	214	"*"	147	"SRX4221464"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107378
"chr2"	1595746	1596006	261	"*"	601	"SRX4958392"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107378
"chr2"	1595746	1596021	276	"*"	630	"SRX4958396"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107378
"chr2"	1595748	1595953	206	"*"	402	"SRX080331"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107380
"chr2"	1595749	1595983	235	"*"	412	"SRX4958407"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107381
"chr2"	1595751	1596301	551	"*"	274	"SRX5234508"	"SMARCA4"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107383
"chr2"	1595751	1596325	575	"*"	431	"SRX5234504"	"SMARCA4"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107383
"chr2"	1595753	1595950	198	"*"	318	"SRX4958405"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107385
"chr2"	1595754	1596405	652	"*"	228	"SRX5234501"	"SMARCC1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107386
"chr2"	1595758	1596296	539	"*"	260	"SRX5234505"	"SMARCC1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107390
"chr2"	1595759	1596015	257	"*"	224	"SRX1594217"	"CTCF"	"786-O"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107391
"chr2"	1595760	1595957	198	"*"	281	"SRX4958404"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107392
"chr2"	1595760	1595973	214	"*"	165	"SRX4958406"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107392
"chr2"	1595764	1595960	197	"*"	561	"SRX188963"	"CTCF"	"Kidney"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107396
"chr2"	1595764	1595993	230	"*"	107	"SRX3636887"	"ZHX2"	"Carcinoma, Renal Cell"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107396
"chr2"	1595764	1595996	233	"*"	293	"SRX4958408"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107396
"chr2"	1595767	1596251	485	"*"	142	"SRX5661983"	"CREB1"	"Kidney Cortex"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107399
"chr2"	1595773	1596261	489	"*"	153	"SRX5234512"	"SMARCA4"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107405
"chr2"	1595774	1595950	177	"*"	275	"SRX4958403"	"CTCF"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107406
"chr2"	1595774	1596379	606	"*"	314	"SRX5234499"	"SMARCA4"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107406
"chr2"	1595775	1596256	482	"*"	244	"SRX5234513"	"SMARCC1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107407
"chr2"	1595785	1596175	391	"*"	182	"SRX5661982"	"CREB1"	"Kidney Cortex"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107417
"chr2"	1595787	1596237	451	"*"	198	"SRX5234509"	"SMARCC1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107419
"chr2"	1595797	1596142	346	"*"	141	"SRX4525854"	"SMARCA4"	"TTC-1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107429
"chr2"	1595815	1596119	305	"*"	163	"SRX2255894"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107447
"chr2"	1595823	1596070	248	"*"	145	"SRX2513054"	"RUNX1"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107455
"chr2"	1595831	1596051	221	"*"	78	"SRX4525855"	"SMARCA4"	"TTC-1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107463
"chr2"	1595856	1596246	391	"*"	148	"SRX5661984"	"CREB1"	"Kidney Cortex"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107488
"chr2"	1595874	1596147	274	"*"	146	"SRX3927315"	"BRD9"	"TTC-1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107506
"chr2"	1595913	1596216	304	"*"	191	"SRX5294339"	"DPF2"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107545
"chr2"	1595926	1596227	302	"*"	83	"SRX5234502"	"SMARCB1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107558
"chr2"	1595948	1596155	208	"*"	146	"SRX4525853"	"SMARCA4"	"TTC-1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107580
"chr2"	1595972	1596294	323	"*"	234	"SRX5294342"	"DPF2"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107604
"chr2"	1596020	1596238	219	"*"	120	"SRX5234510"	"SMARCB1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107652
"chr2"	1596028	1596182	155	"*"	94	"SRX1478543"	"SIX2"	"Kidney Cortex"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	107660
"chr2"	1597357	1597737	381	"*"	161	"SRX5234495"	"SMARCA4"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	108989
"chr2"	1597362	1597925	564	"*"	146	"SRX5234496"	"SMARCC1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	108994
"chr2"	1597381	1598016	636	"*"	284	"SRX5234505"	"SMARCC1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109013
"chr2"	1597399	1597912	514	"*"	166	"SRX5234501"	"SMARCC1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109031
"chr2"	1597412	1597962	551	"*"	230	"SRX5234509"	"SMARCC1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109044
"chr2"	1597414	1598043	630	"*"	421	"SRX5234504"	"SMARCA4"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109046
"chr2"	1597427	1598040	614	"*"	234	"SRX5234513"	"SMARCC1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109059
"chr2"	1597434	1597990	557	"*"	218	"SRX5234499"	"SMARCA4"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109066
"chr2"	1597436	1597705	270	"*"	103	"SRX3927315"	"BRD9"	"TTC-1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109068
"chr2"	1597480	1598078	599	"*"	199	"SRX5234508"	"SMARCA4"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109112
"chr2"	1597490	1598101	612	"*"	359	"SRX2749139"	"EP300"	"786-O"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109122
"chr2"	1597499	1598006	508	"*"	337	"SRX5294342"	"DPF2"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109131
"chr2"	1597512	1597671	160	"*"	202	"SRX1515040"	"GFP"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109144
"chr2"	1597530	1597931	402	"*"	161	"SRX2055844"	"EP300"	"Carcinoma, Renal Cell"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109162
"chr2"	1597530	1598015	486	"*"	229	"SRX5234512"	"SMARCA4"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109162
"chr2"	1597545	1598029	485	"*"	199	"SRX5294341"	"DPF2"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109177
"chr2"	1597564	1598002	439	"*"	266	"SRX5718140"	"YAP1"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109196
"chr2"	1597577	1597798	222	"*"	71	"SRX4525856"	"SMARCA4"	"TTC-1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109209
"chr2"	1597582	1597851	270	"*"	95	"SRX2055845"	"JUN"	"Carcinoma, Renal Cell"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109214
"chr2"	1597583	1597730	148	"*"	208	"SRX1514919"	"GFP"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109215
"chr2"	1597606	1597827	222	"*"	122	"SRX3636887"	"ZHX2"	"Carcinoma, Renal Cell"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109238
"chr2"	1597626	1597972	347	"*"	138	"SRX5234514"	"SMARCB1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109258
"chr2"	1597637	1597844	208	"*"	339	"SRX1514953"	"GFP"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109269
"chr2"	1597640	1597857	218	"*"	116	"SRX3636888"	"ZHX2"	"Carcinoma, Renal Cell"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109272
"chr2"	1597673	1598047	375	"*"	293	"SRX5294340"	"DPF2"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109305
"chr2"	1597708	1597997	290	"*"	78	"SRX5234510"	"SMARCB1"	"TTC1240"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109340
"chr2"	1598218	1598906	689	"*"	270	"SRX3657349"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109850
"chr2"	1598218	1598906	689	"*"	270	"SRX4892338"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	109850
"chr2"	1600143	1600674	532	"*"	88	"SRX1167104"	"5-hmC"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	111775
"chr2"	1601329	1601657	329	"*"	108	"SRX150671"	"TRIM28"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	112961
"chr2"	1601467	1601664	198	"*"	94	"SRX159133"	"Epitope tags"	"293"	"Distal Intergenic"	1	1488368	1546499	58132	1	"7173"	"uc002qwz.3"	113099
